OG000000,Ap_ca_Pber_PBANKA_0902400.1
OG003291,Ap_ca_Pber_PBANKA_1459800.1
OG003293,Ap_ca_Pber_PBANKA_1316000.1
OG003294,Ap_ca_Pber_PBANKA_1019000.1
OG003296,Ap_ca_Pber_PBANKA_0414700.1
OG003301,Ap_ca_Pber_PBANKA_0202600.1
OG003302,Ap_ca_Pber_PBANKA_1026000.1
OG003306,Ap_ca_Pber_PBANKA_1343500.1
OG003307,Ap_ca_Pber_PBANKA_1003400.1
OG003309,Ap_ca_Pber_PBANKA_1204200.1
OG003311,Ap_ca_Pber_PBANKA_0940300.1
OG003312,Ap_ca_Pber_PBANKA_1027600.1
OG003313,Ap_ca_Pber_PBANKA_1412300.1
OG003314,Ap_ca_Pber_PBANKA_0804800.1
OG003315,Ap_ca_Pber_PBANKA_0809200.1
OG003316,Ap_ca_Pber_PBANKA_0905900.1
OG003317,Ap_ca_Pber_PBANKA_1008900.1
OG003318,Ap_ca_Pber_PBANKA_0822600.1
OG003320,Ap_ca_Pber_PBANKA_1415200.1
OG003321,Ap_ca_Pber_PBANKA_0918900.1
OG003322,Ap_ca_Pber_PBANKA_1437600.1
OG003323,Ap_ca_Pber_PBANKA_1418300.1
OG003325,Ap_ca_Pber_PBANKA_0904300.1
OG003326,Ap_ca_Pber_PBANKA_0606000.1
OG003327,Ap_ca_Pber_PBANKA_1240100.1
OG003328,Ap_ca_Pber_PBANKA_0701900.1
OG003329,Ap_ca_Pber_PBANKA_1431800.1
OG003330,Ap_ca_Pber_PBANKA_1012100.1
OG003331,Ap_ca_Pber_PBANKA_0301100.1
OG003332,Ap_ca_Pber_PBANKA_1203000.1
OG003333,Ap_ca_Pber_PBANKA_0402200.1
OG003334,Ap_ca_Pber_PBANKA_0417800.1
OG003335,Ap_ca_Pber_PBANKA_1429000.1
OG003336,Ap_ca_Pber_PBANKA_1364400.1
OG003337,Ap_ca_Pber_PBANKA_0412000.1
OG003338,Ap_ca_Pber_PBANKA_1115000.1
OG003341,Ap_ca_Pber_PBANKA_1304900.1
OG003342,Ap_ca_Pber_PBANKA_0103100.1
OG003343,Ap_ca_Pber_PBANKA_1143900.1
OG003345,Ap_ca_Pber_PBANKA_0516400.1
OG003346,Ap_ca_Pber_PBANKA_1324600.1
OG003347,Ap_ca_Pber_PBANKA_0501900.1
OG003348,Ap_ca_Pber_PBANKA_1109100.1
OG003350,Ap_ca_Pber_PBANKA_0810000.1
OG003351,Ap_ca_Pber_PBANKA_1227200.1
OG003352,Ap_ca_Pber_PBANKA_1038200.1
OG003370,Ap_ca_Pber_PBANKA_1463900.1
OG003371,Ap_ca_Pber_PBANKA_1413300.1
OG003372,Ap_ca_Pber_PBANKA_1102900.1
OG003373,Ap_ca_Pber_PBANKA_0714400.1
OG003374,Ap_ca_Pber_PBANKA_1337400.1
OG003376,Ap_ca_Pber_PBANKA_0516500.1
OG003377,Ap_ca_Pber_PBANKA_1461500.1
OG003379,Ap_ca_Pber_PBANKA_1205600.1
OG003380,Ap_ca_Pber_PBANKA_0704900.1
OG003382,Ap_ca_Pber_PBANKA_0106300.1
OG003383,Ap_ca_Pber_PBANKA_1106100.1
OG003384,Ap_ca_Pber_PBANKA_1344600.1
OG003386,Ap_ca_Pber_PBANKA_1346900.1
OG003387,Ap_ca_Pber_PBANKA_1121300.1
OG003389,Ap_ca_Pber_PBANKA_0705000.1
OG003390,Ap_ca_Pber_PBANKA_1243800.1
OG003391,Ap_ca_Pber_PBANKA_1332900.1
OG003392,Ap_ca_Pber_PBANKA_0921400.1
OG003393,Ap_ca_Pber_PBANKA_0518300.1
OG003397,Ap_ca_Pber_PBANKA_1314500.1
OG003398,Ap_ca_Pber_PBANKA_0835100.1
OG003399,Ap_ca_Pber_PBANKA_1217900.1
OG003400,Ap_ca_Pber_PBANKA_0830700.1
OG003401,Ap_ca_Pber_PBANKA_1352400.1
OG003402,Ap_ca_Pber_PBANKA_API00120.1
OG003403,Ap_ca_Pber_PBANKA_0405000.1
OG003404,Ap_ca_Pber_PBANKA_1240300.1
OG003405,Ap_ca_Pber_PBANKA_1111700.1
OG003406,Ap_ca_Pber_PBANKA_1320400.1
OG003407,Ap_ca_Pber_PBANKA_1440000.1
OG003410,Ap_ca_Pber_PBANKA_1424500.1
OG003411,Ap_ca_Pber_PBANKA_1001800.1
OG003412,Ap_ca_Pber_PBANKA_1025100.1
OG003413,Ap_ca_Pber_PBANKA_1012600.1
OG003416,Ap_ca_Pber_PBANKA_1133600.1
OG003417,Ap_ca_Pber_PBANKA_0304400.1
OG003418,Ap_ca_Pber_PBANKA_0606600.1
OG003419,Ap_ca_Pber_PBANKA_1430000.1
OG003420,Ap_ca_Pber_PBANKA_0313000.1
OG003421,Ap_ca_Pber_PBANKA_0933800.1
OG003422,Ap_ca_Pber_PBANKA_1033500.1
OG003423,Ap_ca_Pber_PBANKA_1114700.1
OG003446,Ap_ca_Pber_PBANKA_0405800.1
OG003447,Ap_ca_Pber_PBANKA_0704600.1
OG003448,Ap_ca_Pber_PBANKA_0301300.1
OG003451,Ap_ca_Pber_PBANKA_0310700.1
OG003452,Ap_ca_Pber_PBANKA_0916300.1
OG003453,Ap_ca_Pber_PBANKA_0523200.1
OG003454,Ap_ca_Pber_PBANKA_1232000.1
OG003455,Ap_ca_Pber_PBANKA_1228300.1
OG003457,Ap_ca_Pber_PBANKA_1313600.1
OG003458,Ap_ca_Pber_PBANKA_1311300.1
OG003459,Ap_ca_Pber_PBANKA_0517900.1
OG003460,Ap_ca_Pber_PBANKA_1418000.1
OG003463,Ap_ca_Pber_PBANKA_0909800.1
OG003464,Ap_ca_Pber_PBANKA_1313200.1
OG003467,Ap_ca_Pber_PBANKA_0909000.1
OG003468,Ap_ca_Pber_PBANKA_1446400.1
OG003469,Ap_ca_Pber_PBANKA_0514300.1
OG003470,Ap_ca_Pber_PBANKA_1324300.1
OG003472,Ap_ca_Pber_PBANKA_0719800.1
OG003473,Ap_ca_Pber_PBANKA_1336900.1
OG003474,Ap_ca_Pber_PBANKA_1409500.1
OG003475,Ap_ca_Pber_PBANKA_0603700.1
OG003476,Ap_ca_Pber_PBANKA_1228600.1
OG003479,Ap_ca_Pber_PBANKA_0524000.1
OG003480,Ap_ca_Pber_PBANKA_0112100.1
OG003481,Ap_ca_Pber_PBANKA_1338100.1
OG003482,Ap_ca_Pber_PBANKA_API00170.1
OG003483,Ap_ca_Pber_PBANKA_0202400.1
OG003484,Ap_ca_Pber_PBANKA_0412200.1
OG003485,Ap_ca_Pber_PBANKA_1004200.1
OG003486,Ap_ca_Pber_PBANKA_0716700.1
OG003487,Ap_ca_Pber_PBANKA_1410600.1
OG003488,Ap_ca_Pber_PBANKA_1314100.1
OG003489,Ap_ca_Pber_PBANKA_0509100.1
OG003490,Ap_ca_Pber_PBANKA_1241500.1
OG003491,Ap_ca_Pber_PBANKA_1014300.1
OG003492,Ap_ca_Pber_PBANKA_0417100.1
OG003493,Ap_ca_Pber_PBANKA_1349800.1
OG003494,Ap_ca_Pber_PBANKA_1301500.1
OG003495,Ap_ca_Pber_PBANKA_0618200.1
OG003496,Ap_ca_Pber_PBANKA_1304400.1
OG003497,Ap_ca_Pber_PBANKA_0622400.1
OG003498,Ap_ca_Pber_PBANKA_1020300.1
OG003499,Ap_ca_Pber_PBANKA_1203900.1
OG003522,Ap_ca_Pber_PBANKA_0908600.1
OG003524,Ap_ca_Pber_PBANKA_0105300.1
OG003525,Ap_ca_Pber_PBANKA_0109400.1
OG003526,Ap_ca_Pber_PBANKA_0922400.1
OG003527,Ap_ca_Pber_PBANKA_1424200.1
OG003528,Ap_ca_Pber_PBANKA_1437500.1
OG003529,Ap_ca_Pber_PBANKA_1323500.1
OG003530,Ap_ca_Pber_PBANKA_1009600.1
OG003531,Ap_ca_Pber_PBANKA_1228100.1
OG003532,Ap_ca_Pber_PBANKA_0611400.1
OG003533,Ap_ca_Pber_PBANKA_0620400.1
OG003534,Ap_ca_Pber_PBANKA_1354600.1
OG003535,Ap_ca_Pber_PBANKA_0510100.1
OG003537,Ap_ca_Pber_PBANKA_1420300.1
OG003538,Ap_ca_Pber_PBANKA_1142100.1
OG003540,Ap_ca_Pber_PBANKA_1422900.1
OG003543,Ap_ca_Pber_PBANKA_1201800.1
OG003544,Ap_ca_Pber_PBANKA_0415900.1
OG003547,Ap_ca_Pber_PBANKA_1433000.1
OG003548,Ap_ca_Pber_PBANKA_1142300.1
OG003549,Ap_ca_Pber_PBANKA_0214100.1
OG003551,Ap_ca_Pber_PBANKA_1435200.1
OG003555,Ap_ca_Pber_PBANKA_1121800.1
OG003559,Ap_ca_Pber_PBANKA_0925800.1
OG003560,Ap_ca_Pber_PBANKA_1003500.1
OG003561,Ap_ca_Pber_PBANKA_1234700.1
OG003562,Ap_ca_Pber_PBANKA_1245200.1
OG003563,Ap_ca_Pber_PBANKA_0830450.1
OG003564,Ap_ca_Pber_PBANKA_1114400.1
OG003565,Ap_ca_Pber_PBANKA_0110500.1
OG003566,Ap_ca_Pber_PBANKA_0711800.1
OG003567,Ap_ca_Pber_PBANKA_0603400.1
OG003568,Ap_ca_Pber_PBANKA_1315800.1
OG003569,Ap_ca_Pber_PBANKA_1350400.1
OG003571,Ap_ca_Pber_PBANKA_0717900.1
OG003573,Ap_ca_Pber_PBANKA_1405000.1
OG003574,Ap_ca_Pber_PBANKA_0311400.1
OG003575,Ap_ca_Pber_PBANKA_1339500.1
OG003576,Ap_ca_Pber_PBANKA_0719500.1
OG003577,Ap_ca_Pber_PBANKA_1102500.1
OG003578,Ap_ca_Pber_PBANKA_1221000.1
OG003579,Ap_ca_Pber_PBANKA_1344500.1
OG003603,Ap_ca_Pber_PBANKA_1032000.1
OG003604,Ap_ca_Pber_PBANKA_1235000.1
OG003605,Ap_ca_Pber_PBANKA_1319400.1
OG003607,Ap_ca_Pber_PBANKA_1336600.1
OG003610,Ap_ca_Pber_PBANKA_1014200.1
OG003615,Ap_ca_Pber_PBANKA_0104400.1
OG003617,Ap_ca_Pber_PBANKA_1222200.1
OG003618,Ap_ca_Pber_PBANKA_0402500.1
OG003624,Ap_ca_Pber_PBANKA_1444800.1
OG003625,Ap_ca_Pber_PBANKA_1445000.1
OG003627,Ap_ca_Pber_PBANKA_0602200.1
OG003629,Ap_ca_Pber_PBANKA_0935700.1
OG003630,Ap_ca_Pber_PBANKA_1104600.1
OG003631,Ap_ca_Pber_PBANKA_1225300.1
OG003632,Ap_ca_Pber_PBANKA_1217800.1
OG003637,Ap_ca_Pber_PBANKA_0413800.1
OG003639,Ap_ca_Pber_PBANKA_1423000.1
OG003641,Ap_ca_Pber_PBANKA_0309500.1
OG003642,Ap_ca_Pber_PBANKA_0107900.1
OG003643,Ap_ca_Pber_PBANKA_1311400.1
OG003644,Ap_ca_Pber_PBANKA_1432600.1
OG003646,Ap_ca_Pber_PBANKA_0507500.1
OG003647,Ap_ca_Pber_PBANKA_0713000.1
OG003649,Ap_ca_Pber_PBANKA_0721800.1
OG003651,Ap_ca_Pber_PBANKA_1223200.1
OG003652,Ap_ca_Pber_PBANKA_1442200.1
OG003653,Ap_ca_Pber_PBANKA_0715800.1
OG003654,Ap_ca_Pber_PBANKA_1236900.1
OG003656,Ap_ca_Pber_PBANKA_1342300.1
OG003657,Ap_ca_Pber_PBANKA_1004900.1
OG003658,Ap_ca_Pber_PBANKA_1355400.1
OG003659,Ap_ca_Pber_PBANKA_0908200.1
OG003660,Ap_ca_Pber_PBANKA_0204700.1
OG003662,Ap_ca_Pber_PBANKA_1437200.1
OG003663,Ap_ca_Pber_PBANKA_0111300.2
OG003687,Ap_ca_Pber_PBANKA_1321800.1
OG003688,Ap_ca_Pber_PBANKA_0606500.1
OG003690,Ap_ca_Pber_PBANKA_1334800.1
OG003691,Ap_ca_Pber_PBANKA_0823200.1
OG003694,Ap_ca_Pber_PBANKA_1104300.1
OG003695,Ap_ca_Pber_PBANKA_1234500.1
OG003696,Ap_ca_Pber_PBANKA_1331000.1
OG003699,Ap_ca_Pber_PBANKA_1218600.1
OG003702,Ap_ca_Pber_PBANKA_1015100.1
OG003703,Ap_ca_Pber_PBANKA_0703300.1
OG003706,Ap_ca_Pber_PBANKA_1327600.1
OG003707,Ap_ca_Pber_PBANKA_1406600.1
OG003708,Ap_ca_Pber_PBANKA_1307100.1
OG003709,Ap_ca_Pber_PBANKA_1457600.1
OG003710,Ap_ca_Pber_PBANKA_0814100.1
OG003711,Ap_ca_Pber_PBANKA_1302700.1
OG003712,Ap_ca_Pber_PBANKA_1235500.1
OG003713,Ap_ca_Pber_PBANKA_1338800.1
OG003714,Ap_ca_Pber_PBANKA_1337500.1
OG003715,Ap_ca_Pber_PBANKA_1409200.1
OG003716,Ap_ca_Pber_PBANKA_0916100.1
OG003717,Ap_ca_Pber_PBANKA_1353700.1
OG003718,Ap_ca_Pber_PBANKA_1244100.1
OG003719,Ap_ca_Pber_PBANKA_1453700.1
OG003720,Ap_ca_Pber_PBANKA_1308700.1
OG003721,Ap_ca_Pber_PBANKA_0211200.1
OG003722,Ap_ca_Pber_PBANKA_1329400.1
OG003725,Ap_ca_Pber_PBANKA_0934400.1
OG003727,Ap_ca_Pber_PBANKA_0909900.1
OG003728,Ap_ca_Pber_PBANKA_0832700.1
OG003729,Ap_ca_Pber_PBANKA_1030400.1
OG003730,Ap_ca_Pber_PBANKA_0108200.1
OG003731,Ap_ca_Pber_PBANKA_0831500.1
OG003732,Ap_ca_Pber_PBANKA_0404500.1
OG003733,Ap_ca_Pber_PBANKA_0413600.1
OG003734,Ap_ca_Pber_PBANKA_1353900.1
OG003761,Ap_ca_Pber_PBANKA_1020700.1
OG003763,Ap_ca_Pber_PBANKA_0833400.1
OG003764,Ap_ca_Pber_PBANKA_1324800.1
OG003766,Ap_ca_Pber_PBANKA_0110300.1
OG003768,Ap_ca_Pber_PBANKA_0103700.1
OG003771,Ap_ca_Pber_PBANKA_1020500.1
OG003773,Ap_ca_Pber_PBANKA_1034500.1
OG003775,Ap_ca_Pber_PBANKA_0310200.1
OG003777,Ap_ca_Pber_PBANKA_0209400.1
OG003779,Ap_ca_Pber_PBANKA_1401400.1
OG003780,Ap_ca_Pber_PBANKA_1410700.1
OG003781,Ap_ca_Pber_PBANKA_0515800.1
OG003782,Ap_ca_Pber_PBANKA_1015500.1
OG003783,Ap_ca_Pber_PBANKA_1241200.1
OG003784,Ap_ca_Pber_PBANKA_1312100.1
OG003785,Ap_ca_Pber_PBANKA_0814700.1
OG003786,Ap_ca_Pber_PBANKA_1413800.1
OG003787,Ap_ca_Pber_PBANKA_1016200.1
OG003788,Ap_ca_Pber_PBANKA_1203100.1
OG003789,Ap_ca_Pber_PBANKA_0411200.1
OG003791,Ap_ca_Pber_PBANKA_1013400.1
OG003792,Ap_ca_Pber_PBANKA_0303300.1
OG003793,Ap_ca_Pber_PBANKA_1403100.1
OG003794,Ap_ca_Pber_PBANKA_1142800.1
OG003795,Ap_ca_Pber_PBANKA_0305800.1
OG003796,Ap_ca_Pber_PBANKA_1118400.1
OG003801,Ap_ca_Pber_PBANKA_1011100.1
OG003802,Ap_ca_Pber_PBANKA_1357900.1
OG003803,Ap_ca_Pber_PBANKA_0417600.1
OG003804,Ap_ca_Pber_PBANKA_1224900.1
OG003805,Ap_ca_Pber_PBANKA_1035800.1
OG003806,Ap_ca_Pber_PBANKA_1137600.1
OG003807,Ap_ca_Pber_PBANKA_0942800.1
OG003808,Ap_ca_Pber_PBANKA_0920400.1
OG003809,Ap_ca_Pber_PBANKA_1327900.1
OG003810,Ap_ca_Pber_PBANKA_1363300.1
OG003811,Ap_ca_Pber_PBANKA_0600600.1
OG003846,Ap_ca_Pber_PBANKA_1033700.1
OG003853,Ap_ca_Pber_PBANKA_API00150.1
OG003855,Ap_ca_Pber_PBANKA_0927500.1
OG003858,Ap_ca_Pber_PBANKA_0909700.1
OG003860,Ap_ca_Pber_PBANKA_1443500.1
OG003861,Ap_ca_Pber_PBANKA_0805000.1
OG003862,Ap_ca_Pber_PBANKA_1130000.1
OG003863,Ap_ca_Pber_PBANKA_0703100.1
OG003864,Ap_ca_Pber_PBANKA_0415600.1
OG003865,Ap_ca_Pber_PBANKA_0717200.1
OG003866,Ap_ca_Pber_PBANKA_1337600.1
OG003867,Ap_ca_Pber_PBANKA_1440800.1
OG003868,Ap_ca_Pber_PBANKA_1407500.1
OG003869,Ap_ca_Pber_PBANKA_1462900.1
OG003871,Ap_ca_Pber_PBANKA_0908800.1
OG003872,Ap_ca_Pber_PBANKA_0413500.1
OG003873,Ap_ca_Pber_PBANKA_0609100.1
OG003876,Ap_ca_Pber_PBANKA_1404600.1
OG003877,Ap_ca_Pber_PBANKA_1114100.1
OG003879,Ap_ca_Pber_PBANKA_1360400.1
OG003880,Ap_ca_Pber_PBANKA_0815900.1
OG003881,Ap_ca_Pber_PBANKA_0601200.1
OG003882,Ap_ca_Pber_PBANKA_1218800.1
OG003883,Ap_ca_Pber_PBANKA_0703400.1
OG003884,Ap_ca_Pber_PBANKA_1215200.1
OG003885,Ap_ca_Pber_PBANKA_1402200.1
OG003886,Ap_ca_Pber_PBANKA_0722000.1
OG003887,Ap_ca_Pber_PBANKA_1452100.1
OG003888,Ap_ca_Pber_PBANKA_1215900.1
OG003889,Ap_ca_Pber_PBANKA_1016400.1
OG003890,Ap_ca_Pber_PBANKA_1455400.1
OG003891,Ap_ca_Pber_PBANKA_0312800.1
OG003892,Ap_ca_Pber_PBANKA_1222300.1
OG003893,Ap_ca_Pber_PBANKA_1030500.1
OG003894,Ap_ca_Pber_PBANKA_1330400.1
OG003895,Ap_ca_Pber_PBANKA_0812600.1
OG003896,Ap_ca_Pber_PBANKA_1317800.1
OG003897,Ap_ca_Pber_PBANKA_0207900.1
OG003898,Ap_ca_Pber_PBANKA_0403200.1
OG003899,Ap_ca_Pber_PBANKA_1031400.1
OG003900,Ap_ca_Pber_PBANKA_1031500.1
OG003901,Ap_ca_Pber_PBANKA_1204600.1
OG003902,Ap_ca_Pber_PBANKA_1306000.1
OG003903,Ap_ca_Pber_PBANKA_1135300.1
OG003904,Ap_ca_Pber_PBANKA_1033300.1
OG003905,Ap_ca_Pber_PBANKA_1209900.1
OG003906,Ap_ca_Pber_PBANKA_0521800.1
OG003907,Ap_ca_Pber_PBANKA_0800500.1
OG003908,Ap_ca_Pber_PBANKA_0201500.1
OG003934,Ap_ca_Pber_PBANKA_1006500.1
OG003936,Ap_ca_Pber_PBANKA_0207100.1
OG003937,Ap_ca_Pber_PBANKA_1448800.1
OG003943,Ap_ca_Pber_PBANKA_1331100.1
OG003946,Ap_ca_Pber_PBANKA_API00390.1
OG003947,Ap_ca_Pber_PBANKA_API00550.1
OG003948,Ap_ca_Pber_PBANKA_1449700.1
OG003949,Ap_ca_Pber_PBANKA_1329000.1
OG003950,Ap_ca_Pber_PBANKA_1024000.1
OG003951,Ap_ca_Pber_PBANKA_0513300.1
OG003952,Ap_ca_Pber_PBANKA_1231900.1
OG003953,Ap_ca_Pber_PBANKA_0406000.1
OG003954,Ap_ca_Pber_PBANKA_1320200.1
OG003955,Ap_ca_Pber_PBANKA_1208300.1
OG003956,Ap_ca_Pber_PBANKA_1216900.1
OG003957,Ap_ca_Pber_PBANKA_0908700.1
OG003958,Ap_ca_Pber_PBANKA_1360700.1
OG003959,Ap_ca_Pber_PBANKA_0102900.1
OG003960,Ap_ca_Pber_PBANKA_1442400.1
OG003961,Ap_ca_Pber_PBANKA_0711100.1
OG003962,Ap_ca_Pber_PBANKA_0106900.1
OG003963,Ap_ca_Pber_PBANKA_1134600.1
OG003964,Ap_ca_Pber_PBANKA_0930700.1
OG003965,Ap_ca_Pber_PBANKA_1009700.1
OG003966,Ap_ca_Pber_PBANKA_0416700.1
OG003967,Ap_ca_Pber_PBANKA_1403600.1
OG003968,Ap_ca_Pber_PBANKA_1238400.1
OG003969,Ap_ca_Pber_PBANKA_0706400.1
OG003970,Ap_ca_Pber_PBANKA_1341100.1
OG003971,Ap_ca_Pber_PBANKA_1208500.1
OG003972,Ap_ca_Pber_PBANKA_1029000.1
OG003973,Ap_ca_Pber_PBANKA_0940700.1
OG003974,Ap_ca_Pber_PBANKA_1017300.1
OG003975,Ap_ca_Pber_PBANKA_0932000.1
OG003976,Ap_ca_Pber_PBANKA_0208500.1
OG003977,Ap_ca_Pber_PBANKA_1424100.1
OG003978,Ap_ca_Pber_PBANKA_1031800.1
OG003979,Ap_ca_Pber_PBANKA_1145600.1
OG003980,Ap_ca_Pber_PBANKA_0309600.1
OG003981,Ap_ca_Pber_PBANKA_1210300.1
OG003982,Ap_ca_Pber_PBANKA_1109500.1
OG003983,Ap_ca_Pber_PBANKA_0937500.1
OG003984,Ap_ca_Pber_PBANKA_1006200.1
OG003985,Ap_ca_Pber_PBANKA_0109900.1
OG003986,Ap_ca_Pber_PBANKA_1221400.1
OG003987,Ap_ca_Pber_PBANKA_1240600.1
OG003988,Ap_ca_Pber_PBANKA_1226200.1
OG003989,Ap_ca_Pber_PBANKA_0111400.1
OG003990,Ap_ca_Pber_PBANKA_1413500.1
OG003991,Ap_ca_Pber_PBANKA_1358300.1
OG003992,Ap_ca_Pber_PBANKA_0506500.1
OG003993,Ap_ca_Pber_PBANKA_1408800.1
OG003994,Ap_ca_Pber_PBANKA_0611700.1
OG003995,Ap_ca_Pber_PBANKA_1120500.1
OG003996,Ap_ca_Pber_PBANKA_0608100.1
OG003997,Ap_ca_Pber_PBANKA_0503000.1
OG003998,Ap_ca_Pber_PBANKA_1002900.1
OG003999,Ap_ca_Pber_PBANKA_0811500.1
OG004000,Ap_ca_Pber_PBANKA_0904600.1
OG004001,Ap_ca_Pber_PBANKA_1351200.1
OG004002,Ap_ca_Pber_PBANKA_1314000.1
OG004004,Ap_ca_Pber_PBANKA_0817100.1
OG004005,Ap_ca_Pber_PBANKA_1240500.1
OG004006,Ap_ca_Pber_PBANKA_0706200.1
OG004007,Ap_ca_Pber_PBANKA_0408100.1
OG004008,Ap_ca_Pber_PBANKA_0513100.1
OG004009,Ap_ca_Pber_PBANKA_0304700.1
OG004010,Ap_ca_Pber_PBANKA_0718900.1
OG004011,Ap_ca_Pber_PBANKA_0717100.1
OG004013,Ap_ca_Pber_PBANKA_0103400.1
OG004014,Ap_ca_Pber_PBANKA_1435800.1
OG004015,Ap_ca_Pber_PBANKA_0831000.1
OG004016,Ap_ca_Pber_PBANKA_1139900.1
OG004017,Ap_ca_Pber_PBANKA_1201000.1
OG004018,Ap_ca_Pber_PBANKA_1458100.1
OG004019,Ap_ca_Pber_PBANKA_0902100.1
OG004020,Ap_ca_Pber_PBANKA_1127900.1
OG004021,Ap_ca_Pber_PBANKA_0710700.1
OG004022,Ap_ca_Pber_PBANKA_1364500.1
OG004023,Ap_ca_Pber_PBANKA_0906500.1
OG004024,Ap_ca_Pber_PBANKA_1438400.1
OG004025,Ap_ca_Pber_PBANKA_0907000.1
OG004026,Ap_ca_Pber_PBANKA_0622100.1
OG004027,Ap_ca_Pber_PBANKA_1243900.1
OG004028,Ap_ca_Pber_PBANKA_0206800.1
OG004029,Ap_ca_Pber_PBANKA_0301800.1
OG004030,Ap_ca_Pber_PBANKA_0720100.1
OG004031,Ap_ca_Pber_PBANKA_1451800.1
OG004032,Ap_ca_Pber_PBANKA_0704700.1
OG004033,Ap_ca_Pber_PBANKA_1105500.1
OG004034,Ap_ca_Pber_PBANKA_1131200.1
OG004035,Ap_ca_Pber_PBANKA_0604000.1
OG004036,Ap_ca_Pber_PBANKA_0303400.1
OG004037,Ap_ca_Pber_PBANKA_0802500.1
OG004038,Ap_ca_Pber_PBANKA_0313400.1
OG004039,Ap_ca_Pber_PBANKA_1359700.1
OG004040,Ap_ca_Pber_PBANKA_1336000.1
OG004041,Ap_ca_Pber_PBANKA_0521900.1
OG004042,Ap_ca_Pber_PBANKA_1206800.1
OG004043,Ap_ca_Pber_PBANKA_1331300.1
OG004044,Ap_ca_Pber_PBANKA_0408300.1
OG004045,Ap_ca_Pber_PBANKA_0916650.1
OG004084,Ap_ca_Pber_PBANKA_1425900.1
OG004090,Ap_ca_Pber_PBANKA_API00160.1
OG004094,Ap_ca_Pber_PBANKA_1243400.1
OG004096,Ap_ca_Pber_PBANKA_0911500.1
OG004097,Ap_ca_Pber_PBANKA_0923100.1
OG004098,Ap_ca_Pber_PBANKA_0206400.1
OG004099,Ap_ca_Pber_PBANKA_1237600.1
OG004100,Ap_ca_Pber_PBANKA_1307000.1
OG004101,Ap_ca_Pber_PBANKA_0308000.1
OG004102,Ap_ca_Pber_PBANKA_1411900.1
OG004103,Ap_ca_Pber_PBANKA_1223400.1
OG004104,Ap_ca_Pber_PBANKA_0701700.1
OG004105,Ap_ca_Pber_PBANKA_0917800.1
OG004106,Ap_ca_Pber_PBANKA_1015800.1
OG004107,Ap_ca_Pber_PBANKA_1031300.1
OG004108,Ap_ca_Pber_PBANKA_1213800.1
OG004109,Ap_ca_Pber_PBANKA_1349500.1
OG004110,Ap_ca_Pber_PBANKA_0914900.1
OG004111,Ap_ca_Pber_PBANKA_1001900.1
OG004112,Ap_ca_Pber_PBANKA_0614000.1
OG004113,Ap_ca_Pber_PBANKA_1315900.1
OG004114,Ap_ca_Pber_PBANKA_0403400.1
OG004115,Ap_ca_Pber_PBANKA_0612200.1
OG004116,Ap_ca_Pber_PBANKA_1115600.1
OG004117,Ap_ca_Pber_PBANKA_0509500.1
OG004120,Ap_ca_Pber_PBANKA_1012500.1
OG004121,Ap_ca_Pber_PBANKA_0816900.1
OG004122,Ap_ca_Pber_PBANKA_0603300.1
OG004123,Ap_ca_Pber_PBANKA_0518400.1
OG004124,Ap_ca_Pber_PBANKA_0707700.1
OG004125,Ap_ca_Pber_PBANKA_1212100.1
OG004126,Ap_ca_Pber_PBANKA_1034300.1
OG004127,Ap_ca_Pber_PBANKA_0911000.1
OG004128,Ap_ca_Pber_PBANKA_1229400.1
OG004129,Ap_ca_Pber_PBANKA_0830900.1
OG004130,Ap_ca_Pber_PBANKA_1128400.1
OG004131,Ap_ca_Pber_PBANKA_0209900.1
OG004132,Ap_ca_Pber_PBANKA_1136600.1
OG004133,Ap_ca_Pber_PBANKA_0618500.1
OG004134,Ap_ca_Pber_PBANKA_1224700.1
OG004135,Ap_ca_Pber_PBANKA_1319000.1
OG004136,Ap_ca_Pber_PBANKA_0921900.1
OG004137,Ap_ca_Pber_PBANKA_1316300.1
OG004138,Ap_ca_Pber_PBANKA_0615700.1
OG004139,Ap_ca_Pber_PBANKA_0617400.1
OG004140,Ap_ca_Pber_PBANKA_0935200.1
OG004141,Ap_ca_Pber_PBANKA_0935100.1
OG004142,Ap_ca_Pber_PBANKA_0611300.1
OG004143,Ap_ca_Pber_PBANKA_0300700.1
OG004144,Ap_ca_Pber_PBANKA_1114000.1
OG004145,Ap_ca_Pber_PBANKA_1405200.1
OG004146,Ap_ca_Pber_PBANKA_0918600.1
OG004147,Ap_ca_Pber_PBANKA_1006600.1
OG004148,Ap_ca_Pber_PBANKA_1363200.1
OG004149,Ap_ca_Pber_PBANKA_0104200.1
OG004150,Ap_ca_Pber_PBANKA_0803700.1
OG004151,Ap_ca_Pber_PBANKA_0936700.1
OG004153,Ap_ca_Pber_PBANKA_1019700.1
OG004154,Ap_ca_Pber_PBANKA_1216800.1
OG004155,Ap_ca_Pber_PBANKA_0830200.1
OG004156,Ap_ca_Pber_PBANKA_1002000.1
OG004157,Ap_ca_Pber_PBANKA_1218100.1
OG004158,Ap_ca_Pber_PBANKA_1129900.1
OG004159,Ap_ca_Pber_PBANKA_0401200.1
OG004160,Ap_ca_Pber_PBANKA_0509700.1
OG004161,Ap_ca_Pber_PBANKA_1443600.1
OG004162,Ap_ca_Pber_PBANKA_0905500.1
